motif_id,motif_name,mean_importance,abs_mean_importance,mean_abs_importance,std_importance
M4672-1.02,E2f,0.00034523696669292613,0.00034523696669292613,0.0019166514333470725,0.0023482251252419538
M4934-1.02,eg,-0.00034409675326430147,0.00034409675326430147,0.0022636623563181326,0.0031421295977147926
M0737-1.02,(fd96Ca)_(Mus_musculus)_(DBD_0.88),0.00033004852160093534,0.00033004852160093534,0.002710052655403121,0.0035789098166111467
M5256-1.02,twi,-0.00032801676694273294,0.00032801676694273294,0.0011925711840569996,0.0015632788258000475
M5018-1.02,HLH54F,0.00031866385577151014,0.00031866385577151014,0.0010856587955435622,0.0013497078431487098
M5177-1.02,sage,0.00030751916120558157,0.00030751916120558157,0.0012534023929115987,0.001560541707463692
M5241-1.02,tin,-0.000305729356297377,0.000305729356297377,0.001107432616066951,0.0017463255505507063
M5234-1.02,sim,-0.00030150886316401794,0.00030150886316401794,0.00125619643938276,0.0016870291072097014
M2327-1.02,STAT92E,0.00029770042179240246,0.00029770042179240246,0.0010314564548612806,0.0012710502969248637
M1090-1.02,ems,0.00028887292184757584,0.00028887292184757584,0.0008166309766953128,0.0009895231117923293
M5059-1.02,knrl,-0.00028795998052930723,0.00028795998052930723,0.004178713829542407,0.005973678490112275
M4911-1.02,dimm,-0.000287078017251713,0.000287078017251713,0.0010693072056286426,0.0013881824261594274
M4771-1.02,br,-0.0002837699227623099,0.0002837699227623099,0.0011084806601399356,0.0016953991651549767
M5217-1.02,ss,0.0002772352841777388,0.0002772352841777388,0.0013516077990732608,0.0017006661815553515
M5186-1.02,sens-2,-0.00027482233983125535,0.00027482233983125535,0.0014464541434880288,0.001844112986897309
M5020-1.02,HLHm5,-0.0002673492663160518,0.0002673492663160518,0.0007321533862546968,0.001018130775251007
M6186-1.02,(CG7786)_(Homo_sapiens)_(DBD_0.56),-0.00026262433163674957,0.00026262433163674957,0.0008465214167510396,0.0010863580347561658
M0817-1.02,gcm2,0.00025970826403651936,0.00025970826403651936,0.0005984306176751438,0.0007785175959531655
M1091-1.02,eve,0.0002594974252547655,0.0002594974252547655,0.0013538472147040016,0.0015926041213305147
M2259-1.02,opa,0.00025575796965456846,0.00025575796965456846,0.002726911553656572,0.004059457085780201
M4918-1.02,FBgn0262656,0.00025237036132540273,0.00025237036132540273,0.0010437369933669887,0.0012963083737420743
M2247-1.02,btd,0.0002518193921882089,0.0002518193921882089,0.002229157790438079,0.0027664057579152163
M4850-1.02,CG33557,0.00025103220954449546,0.00025103220954449546,0.0007263012860538281,0.0009548136108319344
M5144-1.02,pan,0.0002505680378754638,0.0002505680378754638,0.00493901127799057,0.00611814381260898
M4889-1.02,FBgn0261705,0.0002500425304015696,0.0002500425304015696,0.0009222887736911652,0.0011305478980837547
M5047-1.02,jigr1,-0.0002490598596530138,0.0002490598596530138,0.0010567740169574829,0.0013953182172910725
M5027-1.02,Hmx,0.00024505475566564787,0.00024505475566564787,0.0020927535882388753,0.002673498998947438
M4873-1.02,CG6276,-0.00024206556247246871,0.00024206556247246871,0.0008118364420205595,0.0010385756144407335
M5252-1.02,tup,-0.0002396271752999019,0.0002396271752999019,0.0014389108874892373,0.001987751788754815
M5265-1.02,vfl,-0.00023760261197646937,0.00023760261197646937,0.0015713305884095497,0.002153645429598503
M0135-1.02,Xrp1,-0.00023198643360350182,0.00023198643360350182,0.000703087840744772,0.0009444088622565179
M6501-1.02,(HLH3B)_(Homo_sapiens)_(DBD_0.81),0.00023187003707464033,0.00023187003707464033,0.0013783502611598615,0.0018805359399068165
M5019-1.02,HLHm3,-0.00023066558194942817,0.00023066558194942817,0.0007475911691385421,0.0009910771183960399
M6277-1.02,(Pdp1)_(Homo_sapiens)_(DBD_0.68),0.00023029369631282997,0.00023029369631282997,0.0009914567667263293,0.001289603625401591
M4800-1.02,CG10267,0.00022927459240078293,0.00022927459240078293,0.0011418518622686247,0.001414956040274088
M1223-1.02,(ey)_(Mus_musculus)_(DBD_0.89),0.00022843977344091693,0.00022843977344091693,0.0011609007886452824,0.0014117809968142384
M2037-1.02,inv,-0.00022648194111681583,0.00022648194111681583,0.0008967338737723836,0.001137953391019358
M1599-1.02,(Sox21b)_(Mus_musculus)_(DBD_0.93),-0.00022475553295005498,0.00022475553295005498,0.0010250399227488462,0.0012556402100023665
M4876-1.02,CG7368,0.00022105150339274144,0.00022105150339274144,0.0012356274635851197,0.0017548259412002115
M4750-1.02,ato,0.0002199159501447572,0.0002199159501447572,0.0012888397682004823,0.0021274855744672916
M5147-1.02,peb,-0.00021759430796755455,0.00021759430796755455,0.0012548390846885337,0.0016206939533089527
M4757-1.02,bab1,-0.0002131171286161793,0.0002131171286161793,0.001226589162803851,0.0019381696599723875
M5137-1.02,otp,-0.00021153135386794327,0.00021153135386794327,0.001681916666592465,0.002055240256067641
M5187-1.02,sens,-0.00021084829754417801,0.00021084829754417801,0.0009285768109652624,0.0011535438261985667
M4869-1.02,CG5180,0.00020878999709278437,0.00020878999709278437,0.0009785026196098637,0.0013595481472591703
M4770-1.02,brk,-0.00020666757562551782,0.00020666757562551782,0.0012715130231133484,0.0016236679513020214
M4720-1.02,abd-A,0.00020573626623156366,0.00020573626623156366,0.0072064799839200765,0.008921609802404822
M5116-1.02,net,0.00020411213261603664,0.00020411213261603664,0.0008095273420708312,0.0010398791117114522
M1094-1.02,zen2,-0.00020304288225532312,0.00020304288225532312,0.0005981062705652995,0.0007380083657607339
M1980-1.02,CG11085,-0.00020215820860626233,0.00020215820860626233,0.002926897869665774,0.003706366012206471
M1890-1.02,(Nf-YA)_(Homo_sapiens)_(DBD_0.84),0.0002017689453904054,0.0002017689453904054,0.0008373507094642976,0.0010668405008108664
M5004-1.02,Her,-0.00020138678745029972,0.00020138678745029972,0.0005354908047361753,0.0006771804390660435
M5111-1.02,FBgn0263112,-0.0002006668903556516,0.0002006668903556516,0.0006012998196069244,0.0007703654420107403
M5190-1.02,Side,0.00019912238040895426,0.00019912238040895426,0.0010057445947106681,0.001275988440960476
M4837-1.02,CG3065,0.00019900069292513352,0.00019900069292513352,0.0012525400642756784,0.001644002771399667
M1837-1.02,(lz)_(Mus_musculus)_(DBD_0.71),0.0001977547300213294,0.0001977547300213294,0.0010734587876799985,0.0013783295004776094
M1097-1.02,Awh,0.00019774231749373241,0.00019774231749373241,0.0011185628060611992,0.0013850163936497747
M1104-1.02,FBgn0054031,-0.00019727596294683827,0.00019727596294683827,0.001336946930493282,0.0018534116997390808
M2018-1.02,ap,0.00019707634679606807,0.00019707634679606807,0.003623509987104172,0.0042658336559067665
M4826-1.02,CG15601,0.00019681127379187296,0.00019681127379187296,0.0008544878072589478,0.0010672705724618947
M4860-1.02,CG3919,-0.00019673212654812612,0.00019673212654812612,0.0008316675170623255,0.001110182519069639
M0319-1.02,(CrebB-17A)_(Mus_musculus)_(DBD_0.79),0.00019652312501328696,0.00019652312501328696,0.0024336037213310855,0.002990716795310522
M5158-1.02,Poxm,-0.00019591278649932302,0.00019591278649932302,0.0007650036708594559,0.0009595833715865845
M4969-1.02,Fer2,0.0001956071935876737,0.0001956071935876737,0.001191321147964861,0.001560619615844804
M4892-1.02,ci,0.0001955013662820921,0.0001955013662820921,0.0011736938439997537,0.0015042353201156161
M5054-1.02,klu,0.00019367864248294965,0.00019367864248294965,0.0012273960859095975,0.0017451898682809594
M5704-1.02,(prd)_(Homo_sapiens)_(DBD_0.77),-0.0001925184233042296,0.0001925184233042296,0.000586810342904558,0.000762657226293144
M2263-1.02,ttk,-0.00019248812668888244,0.00019248812668888244,0.0013791966654545275,0.0017702875879208337
M5185-1.02,sd,-0.00019222459735466555,0.00019222459735466555,0.001153136257626632,0.0015360418615395605
M1975-1.02,Antp,-0.00019057150501698887,0.00019057150501698887,0.001201668344140973,0.0015619139024480486
M4895-1.02,crc,-0.00018732710028486184,0.00018732710028486184,0.0016877865876397747,0.0021722620297391646
