motif_id,motif_name,mean_importance,abs_mean_importance,mean_abs_importance,std_importance
M1890-1.02,(Nf-YA)_(Homo_sapiens)_(DBD_0.84),-0.014614175,0.014614175,0.07232269,0.08647847
M0737-1.02,(fd96Ca)_(Mus_musculus)_(DBD_0.88),0.014432117,0.014432117,0.0666305,0.0855023
M5203-1.02,sob,-0.014355776,0.014355776,0.103398114,0.13809463
M4902-1.02,D19B,-0.014127706,0.014127706,0.12994178,0.15684511
M0740-1.02,slp1,-0.014076015,0.014076015,0.09648832,0.111178644
M4826-1.02,CG15601,-0.01398843,0.01398843,0.09667064,0.106604084
M4787-1.02,byn,-0.013946357,0.013946357,0.07130085,0.10354482
M5263-1.02,Usf,-0.013780192,0.013780192,0.031924974,0.06179867
M5004-1.02,Her,-0.013741258,0.013741258,0.02788074,0.03642202
M5233-1.02,sima,0.013635085,0.013635085,0.10709914,0.12374716
M6277-1.02,(Pdp1)_(Homo_sapiens)_(DBD_0.68),-0.013463774,0.013463774,0.045968045,0.055141773
M5036-1.02,Hr78,-0.013438236,0.013438236,0.10326508,0.12350533
M2027-1.02,ct,-0.013329584,0.013329584,0.028766768,0.035524465
M1098-1.02,dve,-0.013212699,0.013212699,0.10704026,0.1245527
M5009-1.02,hkb,0.0131504275,0.0131504275,0.035328053,0.051217794
M4863-1.02,CG4328,0.013121031,0.013121031,0.039166786,0.05943179
M1849-1.02,Cf2,-0.013118638,0.013118638,0.05615928,0.0781267
M4911-1.02,dimm,-0.012524272,0.012524272,0.07738742,0.09576433
M4866-1.02,CG4404,-0.012337318,0.012337318,0.3517088,0.40861297
M4895-1.02,crc,-0.012323535,0.012323535,0.04142189,0.05420949
M5660-1.02,(NfI)_(Homo_sapiens)_(DBD_0.80),-0.012214973,0.012214973,0.03174827,0.046304494
M1631-1.02,(H15)_(Mus_musculus)_(DBD_0.69),-0.012212815,0.012212815,0.07236792,0.0844245
M5081-1.02,lola,-0.012050626,0.012050626,0.09883936,0.113320306
M4926-1.02,dsf,0.011981257,0.011981257,0.031384524,0.037090603
M4748-1.02,Atf6,-0.011847777,0.011847777,0.03842638,0.05374953
M4873-1.02,CG6276,-0.011825375,0.011825375,0.04862353,0.06795297
M1837-1.02,(lz)_(Mus_musculus)_(DBD_0.71),-0.011776502,0.011776502,0.07268508,0.11498532
M4788-1.02,C15,-0.011620505,0.011620505,0.039677862,0.06271545
M5035-1.02,Hr51,-0.011615394,0.011615394,0.11468171,0.1455166
M5164-1.02,repo,-0.011563307,0.011563307,0.05405308,0.07358533
M5234-1.02,sim,-0.011488613,0.011488613,0.048854332,0.06948203
M0596-1.02,(mip120)_(Drosophila_yakuba)_(DBD_0.99),-0.0113962395,0.0113962395,0.026248874,0.035944596
M5196-1.02,slou,-0.011352498,0.011352498,0.038509216,0.047390416
M5144-1.02,pan,-0.0112048,0.0112048,0.11917857,0.14118594
M4771-1.02,br,-0.011182849,0.011182849,0.06219423,0.06651603
M4974-1.02,fru,-0.0111452155,0.0111452155,0.05457098,0.07052334
M4790-1.02,cad,-0.011105594,0.011105594,0.032040823,0.049391087
M5048-1.02,jim,-0.011068898,0.011068898,0.06097064,0.07531957
M4857-1.02,CG3407,-0.010865447,0.010865447,0.05888015,0.07157145
M5189-1.02,shn,-0.0107430415,0.0107430415,0.20035382,0.23426966
M5148-1.02,pfk,0.010617457,0.010617457,0.052870438,0.07173503
M5024-1.02,HLHmdelta,-0.010587531,0.010587531,0.026951713,0.032881092
M5151-1.02,pho,0.010552348,0.010552348,0.057279967,0.06491479
M1992-1.02,CG7056,0.0104939435,0.0104939435,0.06405179,0.08488124
M5704-1.02,(prd)_(Homo_sapiens)_(DBD_0.77),-0.0104557,0.0104557,0.035096116,0.04272386
M5040-1.02,hth,0.010278447,0.010278447,0.035948113,0.05045932
M4867-1.02,CG4854,-0.010121374,0.010121374,0.123642564,0.15058863
M0736-1.02,(Mnf)_(Mus_musculus)_(DBD_0.79),0.01005683,0.01005683,0.06733713,0.0877831
M4969-1.02,Fer2,-0.010036162,0.010036162,0.07605776,0.09378017
M6237-1.02,(fd59A)_(Homo_sapiens)_(DBD_0.89),-0.009914225,0.009914225,0.019929245,0.02764179
M5244-1.02,tj,-0.009900063,0.009900063,0.15655021,0.17926696
M0817-1.02,gcm2,-0.009852549,0.009852549,0.024935381,0.03717105
M5037-1.02,Hr83,-0.009831218,0.009831218,0.050658,0.062091723
M4883-1.02,CG8319,0.009817776,0.009817776,0.14093907,0.17957754
M4769-1.02,bowl,-0.009753187,0.009753187,0.044138614,0.05568531
M5185-1.02,sd,-0.0096932985,0.0096932985,0.08904144,0.10420352
M2247-1.02,btd,-0.009674535,0.009674535,0.050005976,0.059371207
M6394-1.02,(Hr38)_(Homo_sapiens)_(DBD_0.90),-0.009539768,0.009539768,0.024297731,0.043134134
M6238-1.02,(CG11152)_(Homo_sapiens)_(DBD_0.50),-0.00945492,0.00945492,0.08312268,0.10280981
